report_id,case_id,timestamp,subject_person_id,subject_organization_id,observation,source,reliability,confidence
INTEL_00547,,2024-06-22 14:36:44,PERSON_0198,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_00548,,2024-09-03 18:39:39,PERSON_0200,ORG_0046,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00549,,2025-12-08 21:22:11,PERSON_0518,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_00550,,2025-04-16 18:15:31,PERSON_0757,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_00551,,2025-07-26 02:55:10,PERSON_0299,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_00552,,2025-05-07 15:48:43,PERSON_0443,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_00553,,2025-12-08 18:28:24,PERSON_0476,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_00554,,2025-11-15 06:05:30,PERSON_0396,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_00555,,2025-07-04 15:52:18,PERSON_0279,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_00556,,2026-04-20 11:16:50,PERSON_0119,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_00557,,2025-08-12 08:04:45,PERSON_0355,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_00558,,2024-01-09 07:23:46,PERSON_0673,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_00559,,2024-02-26 13:08:41,PERSON_0021,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_00560,,2026-02-05 09:02:32,PERSON_1112,ORG_0173,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.89
INTEL_00561,,2025-02-11 05:33:57,PERSON_0893,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.75
INTEL_00562,,2025-04-26 08:42:50,PERSON_0762,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_00563,,2025-05-22 07:40:22,PERSON_0524,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00564,,2024-03-16 23:15:27,PERSON_0125,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.75
INTEL_00565,,2024-04-08 22:12:44,PERSON_0750,ORG_0136,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_00566,,2026-01-17 17:47:57,PERSON_0372,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_00567,,2024-06-24 07:27:45,PERSON_0702,ORG_0155,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_00568,,2024-05-15 12:35:31,PERSON_0302,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_00569,,2025-09-07 02:14:54,PERSON_1271,ORG_0031,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.84
INTEL_00570,,2024-03-09 03:53:45,PERSON_0331,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_00571,,2025-04-23 06:29:59,PERSON_0310,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_00572,,2025-02-19 06:22:37,PERSON_0066,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_00573,,2026-03-12 03:44:45,PERSON_0195,ORG_0171,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00574,,2024-10-19 22:36:34,PERSON_1031,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.72
INTEL_00575,,2024-04-08 15:12:04,PERSON_1446,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_00576,,2025-05-31 22:16:53,PERSON_0766,ORG_0013,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_00577,,2026-03-28 19:13:21,PERSON_1323,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_00578,,2024-05-09 23:19:48,PERSON_0860,ORG_0188,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00579,,2025-02-28 18:10:04,PERSON_0695,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00580,,2025-07-04 16:56:25,PERSON_0002,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_00581,,2025-10-14 01:39:37,PERSON_1387,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_00582,,2024-12-22 20:28:18,PERSON_0944,ORG_0181,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.9
INTEL_00583,,2024-03-01 03:22:52,PERSON_1216,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.95
INTEL_00584,,2026-04-21 15:46:47,PERSON_1198,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_00585,,2025-07-18 18:58:14,PERSON_1294,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_00586,,2024-01-30 15:44:37,PERSON_0172,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00587,,2024-02-16 19:40:20,PERSON_0242,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_00588,,2026-05-02 09:24:13,PERSON_1233,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_00589,,2024-10-10 15:30:28,PERSON_0454,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00590,,2026-03-09 15:04:55,PERSON_0114,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_00591,,2025-02-23 10:49:48,PERSON_0052,ORG_0262,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_00592,,2025-04-27 14:54:55,PERSON_0163,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_00593,,2025-03-09 20:07:16,PERSON_0676,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_00594,,2024-12-31 02:30:29,PERSON_1461,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_00595,,2025-02-18 08:05:27,PERSON_1137,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.69
INTEL_00596,,2026-05-02 15:47:33,PERSON_0568,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.5
INTEL_00597,,2025-11-05 10:55:11,PERSON_1273,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_00598,,2024-05-10 15:54:03,PERSON_0095,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_00599,,2024-01-15 22:51:09,PERSON_1165,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_00600,,2024-01-30 23:09:32,PERSON_1467,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_00601,,2026-05-25 04:22:53,PERSON_1360,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_00602,,2025-07-14 05:48:44,PERSON_0635,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_00603,,2025-12-28 04:52:13,PERSON_0284,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00604,,2024-04-19 20:14:27,PERSON_1022,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00605,,2024-04-06 14:05:50,PERSON_1202,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_00606,,2025-01-02 03:57:08,PERSON_1122,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_00607,,2025-05-21 04:33:45,PERSON_1349,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_00608,,2025-03-10 21:03:58,PERSON_0172,ORG_0264,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_00609,,2025-11-07 22:35:49,PERSON_0449,ORG_0078,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_00610,,2025-12-28 07:15:38,PERSON_0455,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00611,,2025-02-27 08:42:07,PERSON_0707,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_00612,,2025-11-06 23:44:51,PERSON_0453,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_00613,,2024-04-15 17:21:21,PERSON_1101,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_00614,,2026-02-23 09:18:49,PERSON_0342,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_00615,,2025-02-11 01:36:49,PERSON_0880,ORG_0117,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00616,,2025-10-26 02:00:00,PERSON_0745,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_00617,,2024-12-01 09:14:33,PERSON_0170,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.68
INTEL_00618,,2025-01-21 19:47:44,PERSON_0351,ORG_0181,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_00619,,2024-09-05 02:17:09,PERSON_0299,ORG_0006,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.39
INTEL_00620,,2025-05-22 07:59:50,PERSON_0935,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_00621,,2024-06-27 04:15:16,PERSON_1303,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_00622,,2024-12-14 07:37:15,PERSON_1025,ORG_0218,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_00623,,2024-01-22 23:10:58,PERSON_1361,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_00624,,2026-02-21 17:04:07,PERSON_0322,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_00625,,2024-08-27 03:00:41,PERSON_1469,ORG_0288,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_00626,,2024-07-10 06:31:31,PERSON_0442,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_00627,,2025-02-16 05:38:19,PERSON_0361,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_00628,,2024-06-10 00:02:17,PERSON_0052,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_00629,,2024-01-24 21:04:48,PERSON_0300,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.47
INTEL_00630,,2025-12-04 02:03:14,PERSON_0239,ORG_0049,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.78
INTEL_00631,,2026-03-03 19:06:00,PERSON_0072,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_00632,,2026-01-08 08:47:03,PERSON_1425,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_00633,,2025-05-25 09:17:11,PERSON_1012,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_00634,,2025-05-22 15:02:57,PERSON_0830,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_00635,,2024-04-20 04:35:25,PERSON_0835,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_00636,,2024-10-30 00:31:38,PERSON_1077,ORG_0111,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_00637,,2024-03-30 12:06:15,PERSON_0322,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_00638,,2025-06-18 06:04:38,PERSON_0700,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_00639,,2025-08-17 16:52:32,PERSON_0563,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_00640,,2025-01-11 23:04:42,PERSON_0008,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_00641,,2025-06-29 05:23:59,PERSON_0485,ORG_0113,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.5
INTEL_00642,,2024-10-06 18:41:15,PERSON_0805,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_00643,,2026-02-03 02:51:15,PERSON_0116,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.3
INTEL_00644,,2025-11-10 05:25:48,PERSON_0482,ORG_0295,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_00645,,2024-08-09 09:01:51,PERSON_0905,ORG_0262,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_00646,,2024-09-20 02:17:11,PERSON_0734,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_00647,,2026-05-07 23:20:35,PERSON_0192,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_00648,,2025-11-02 16:11:26,PERSON_0585,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.93
INTEL_00649,,2025-09-27 04:42:53,PERSON_1460,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_00650,,2025-01-06 10:10:07,PERSON_0433,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.77
